"id"	"codigo_localidad"	"codigo_postal"	"nombre_localidad"	"nombre_localidad_resumido"	"id_departamento"	"id_provincia"	"ver"
2447	2447		DON CRISTOBAL	DON CRISTOBAL	262	7	v.1
195	195		CHAPALEUFU	CHAPALEUFU	96	1	v.1
1543	1543		COLONIA MACKINLAY	COLONIA MACKINLAY	212	5	v.1
2817	2817		REYES	REYES	291	9	v.1
973	973		VIVORATA	VIVORATA	83	1	v.1
3640	3640		GENERAL LIBORIO BERNAL	GENERAL LIBORIO BERN	426	15	v.1
3694	3694		PASO CHACABUCO	PASO CHACABUCO	424	15	v.1
2941	2941		LARROUDE, BERNARDO	LARROUDE, BERNARDO	323	10	v.1
1375	1375		LOS CIPRESES	LOS CIPRESES	199	4	v.1
17	17		AEROPUERTO EZEIZA	AEROPUERTO EZEIZA	16	1	v.1
4704	4704		MONTES DE OCA	MONTES DE OCA	515	20	v.1
5470	5470		EMPALME SAN CARLOS	EMPALME SAN CARLOS		20	v.1
3255	3255		LA MORA	LA MORA	365	12	v.1
2353	2353		SAN ROQUE	SAN ROQUE	236	6	v.1
3026	3026		CHELCOS	CHELCOS	332	11	v.1
4777	4777		SAN CARLOS SUR	SAN CARLOS SUR	524	20	v.1
4872	4872	2722	WHEELWRIGHT	WHEELWRIGHT	502	20	v.1
5089	5089		SANTOS LUGARES	SANTOS LUGARES	530	21	v.1
2572	2572		ROSARIO DE TALA ,EST.TALA	ROSARIO DE TALA ,EST	263	7	v.1
5281	5281		INGENIO LULES	INGENIO LULES	573	23	v.1
5108	5108		TOBAS	TOBAS	552	21	v.1
273	273		DOCTOR RICARDO LEVENE ,EST.	DOCTOR RICARDO LEVEN	73	1	v.1
1746	1746		LA JUANITA	LA JUANITA	219	5	v.1
1931	1931		PIEDRITA BLANCA	PIEDRITA BLANCA	206	5	v.1
5160	5160		GRYTVIKEN	GRYTVIKEN	562	22	v.1
236	236		CORONEL MARCELINO FRYRE	CORONEL MARCELINO FR	40	1	v.1
2954	2954		OJEDA	OJEDA	304	10	v.1
3121	3121		SAN ROQUE	SAN ROQUE	352	11	v.1
885	885		TACUARI	TACUARI	51	1	v.1
3376	3376		CAMPO RAMON	CAMPO RAMON	385	13	v.1
4103	4103		VILLA KRAUSE	VILLA KRAUSE	476	17	v.1
1520	1520		CHILIBROSTE	CHILIBROSTE	216	5	v.1
1833	1833		LOS HORNILLOS	LOS HORNILLOS	228	5	v.1
4927	4927		CUATRO BOCAS	CUATRO BOCAS	534	21	v.1
2677	2677		MISION TACAAGLE	MISION TACAAGLE	277	8	v.1
3135	3135		TELLO, DESIDERIO	TELLO, DESIDERIO	332	11	v.1
715	715		PESSAGNO, ATILIO	PESSAGNO, ATILIO	15	1	v.1
4500	4500	3001	COLASTINE	COLASTINE	508	20	v.1
5360	5360		MONTEROS	MONTEROS	566	23	v.1
3605	3605		CHASICO	CHASICO	417	15	v.1
118	118	1661	BELLA VISTA ,EST.TTE.GRL.RICCHIERI	BELLA VISTA ,EST.TTE	33	1	v.1
3623	3623		CUBANEA	CUBANEA	426	15	v.1
3430	3430		MONTEAGUDO	MONTEAGUDO	394	13	v.1
452	452		INGENIERO WIHTE	INGENIERO WIHTE	18	1	v.1
4648	4648		LANDETA	LANDETA	523	20	v.1
1400	1400		TALAGAPA	TALAGAPA	196	4	v.1
2346	2346		SAN ANTONIO	SAN ANTONIO	249	6	v.1
4429	4429	2303	ANGELICA	ANGELICA	511	20	v.1
3903	3903		PAYOGASTA	PAYOGASTA	440	16	v.1
4819	4819	3017	SAUCE VIEJO	SAUCE VIEJO	508	20	v.1
1929	1929		PIEDRAS ANCHAS	PIEDRAS ANCHAS	206	5	v.1
4793	4793	2185	SAN JOSE DE LA ESQUINA	SAN JOSE DE LA ESQUI	513	20	v.1
5148	5148		CARMEN	CARMEN	561	22	v.1
4264	4264		POZO DEL CARRIL	POZO DEL CARRIL	481	18	v.1
2798	2798		OLAROZ CHICO	OLAROZ CHICO	296	9	v.1
1162	1162		CABEZA DE TIGRE	CABEZA DE TIGRE	164	3	v.1
2580	2580	3218	SAN SALVADOR	SAN SALVADOR	268	7	v.1
5458	5458		CARMEN DEL SAUCE	CARMEN DEL SAUCE		20	v.1
480	480		KILOMETRO 53 ,AP.	KILOMETRO 53 ,AP.	100	1	v.1
496	496		LA DORITA	LA DORITA	71	1	v.1
572	572		LOPEZ	LOPEZ	109	1	v.1
4890	4890		ARBOL BLANCO	ARBOL BLANCO	529	21	v.1
2646	2646		ESPINILLO	ESPINILLO	285	8	v.1
3837	3837		KILOMETRO 1291	KILOMETRO 1291	431	16	v.1
1394	1394		RIO PICO	RIO PICO	200	4	v.1
4566	4566	3009	FRANCK	FRANCK	524	20	v.1
5341	5341		LOS RALOS	LOS RALOS	568	23	v.1
2753	2753		EL SUNCHAL	EL SUNCHAL	289	9	v.1
1071	1071		LA MAJADA	LA MAJADA	149	2	v.1
4875	4875		ABRA GRANDE	ABRA GRANDE	528	21	v.1
4212	4212		LA PUNILLA	LA PUNILLA	488	18	v.1
1056	1056		INFANZON	INFANZON	147	2	v.1
1069	1069		LA GUARDIA	LA GUARDIA	153	2	v.1
5024	5024		LUGONES	LUGONES	544	21	v.1
1838	1838		LOS MISTOLES	LOS MISTOLES	204	5	v.1
4784	4784	2147	SAN GENARO	SAN GENARO	514	20	v.1
2352	2352		SAN MIGUEL	SAN MIGUEL	255	6	v.1
5254	5254		EL SUNCHAL	EL SUNCHAL	564	23	v.1
5336	5336		LOS CHAÑARES	LOS CHAÑARES	571	23	v.1
3511	3511		BELLA VISTA	BELLA VISTA	399	14	v.1
3844	3844		KILOMETRO 1506	KILOMETRO 1506	456	16	v.1
3818	3818		GENERAL MOSCONI ,EST.VESPUCIO	GENERAL MOSCONI ,EST	444	16	v.1
2182	2182		ARROYO GONZALEZ	ARROYO GONZALEZ	236	6	v.1
1947	1947		POCHO	POCHO	217	5	v.1
4290	4290		SANTA TERESA	SANTA TERESA	481	18	v.1
797	797	1674	SAENZ PEÑA	SAENZ PEÑA	91	1	v.1
5100	5100		SUNCHO CORRAL	SUNCHO CORRAL	552	21	v.1
2893	2893		CATRILO	CATRILO	322	10	v.1
5488	5488		SAN MARIANO	SAN MARIANO		20	v.1
3683	3683		MUSTERS ,EST.	MUSTERS ,EST.	415	15	v.1
3270	3270		LOS ARBOLES	LOS ARBOLES	362	12	v.1
4146	4146		CAZADOR	CAZADOR	481	18	v.1
4854	4854		VILLA ANA	VILLA ANA	504	20	v.1
1470	1470		CALCHIN	CALCHIN	226	5	v.1
2099	2099		TOSQUITA	TOSQUITA	203	5	v.1
3600	3600		CATRIEL	CATRIEL	419	15	v.1
4234	4234		LOMAS BLANCAS	LOMAS BLANCAS	479	18	v.1
2512	2512		LA QUERENCIA	LA QUERENCIA	272	7	v.1
2215	2215		COLONIA PROGRESO	COLONIA PROGRESO	245	6	v.1
2000	2000		SACANTA	SACANTA	210	5	v.1
5114	5114		VILLA ADELA	VILLA ADELA	535	21	v.1
99	99		BALNEARIO PEHUEN-CO	BALNEARIO PEHUEN-CO	61	1	v.1
4602	4602		HUME ,EST.EL GAUCHO	HUME ,EST.EL GAUCHO	503	20	v.1
566	566		LOBOS	LOBOS	41	1	v.1
5126	5126		VILLA MERCEDES	VILLA MERCEDES	531	21	v.1
117	117		BELEN DE ESCOBAR	BELEN DE ESCOBAR	70	1	v.1
19	19		AGUARA ,EST.	AGUARA ,EST.	18	1	v.1
3090	3090		MINA LA MEJICANA	MINA LA MEJICANA	339	11	v.1
2150	2150		VILLA RAFAEL BENEGAS	VILLA RAFAEL BENEGAS	215	5	v.1
5112	5112		VACA HUANUNA	VACA HUANUNA	540	21	v.1
3716	3716		TENIENTE MAZA ,EST.	TENIENTE MAZA ,EST.	415	15	v.1
2386	2386		ALDEA SAN JUAN	ALDEA SAN JUAN	267	7	v.1
1109	1109		PUNTA DE BALASTO	PUNTA DE BALASTO	151	2	v.1
2612	2612		VILLA URQUIZA	VILLA URQUIZA	266	7	v.1
3033	3033		CORRAL DE ISAAC	CORRAL DE ISAAC	332	11	v.1
2419	2419		COLONIA ARGENTINA	COLONIA ARGENTINA	274	7	v.1
3800	3800		EL GALPON ,EST.FOGUISTA JORGE.F.SUAREZ	EL GALPON ,EST.FOGUI	437	16	v.1
3236	3236		INGENIERO GIAGNONI	INGENIERO GIAGNONI	371	12	v.1
1034	1034		EL BAÑADO	EL BAÑADO	145	2	v.1
362	362		GENERAL DANIEL CERRI ,EST.GRL.CERRI	GENERAL DANIEL CERRI	18	1	v.1
185	185	1712	CASTELAR	CASTELAR	92	1	v.1
1004	1004		ANTINACO	ANTINACO	152	2	v.1
985	985		ZUBIAURRE	ZUBIAURRE	144	1	v.1
2912	2912		EL DURAZNO	EL DURAZNO	320	10	v.1
2694	2694		PUERTO VELAZ	PUERTO VELAZ	286	8	v.1
3298	3298		PANQUEUA	PANQUEUA	369	12	v.1
2589	2589		SOSA	SOSA	266	7	v.1
3166	3166		BARRAQUERO	BARRAQUERO	364	12	v.1
3378	3378		CANDELARIA	CANDELARIA	383	13	v.1
4889	4889		ARAGONES	ARAGONES	533	21	v.1
4802	4802		SANCTI SPIRITU	SANCTI SPIRITU	502	20	v.1
1905	1905		OLMOS	OLMOS	208	5	v.1
3601	3601		CERRO ABANICO ,AP.	CERRO ABANICO ,AP.	416	15	v.1
2119	2119	5152	VILLA CARLOS PAZ	VILLA CARLOS PAZ	207	5	v.1
3576	3576		SAN IGNACIO	SAN IGNACIO	407	14	v.1
3280	3280		MAQUINISTA LEVET	MAQUINISTA LEVET	366	12	v.1
1370	1370		LAS CHAPAS	LAS CHAPAS	189	4	v.1
1659	1659		GENERAL LEVALLE	GENERAL LEVALLE	230	5	v.1
2038	2038		SAN JOSE DEL SALTEÑO	SAN JOSE DEL SALTEÑO	209	5	v.1
2198	2198		CAPITAN JOAQUIN MADARIAGA	CAPITAN JOAQUIN MADA	239	6	v.1
155	155		CAMPANA	CAMPANA	85	1	v.1
5129	5129		VILLA QUEBRACHOS	VILLA QUEBRACHOS	542	21	v.1
3022	3022		CATINZACO	CATINZACO	339	11	v.1
3832	3832		KILOMETRO 1104 ,DV.	KILOMETRO 1104 ,DV.	432	16	v.1
2463	2463		FEDERAL	FEDERAL	275	7	v.1
1453	1453		BENGOLEA	BENGOLEA	208	5	v.1
58	58		ARAUJO	ARAUJO	5	1	v.1
2434	2434		COLONIA HUGHES	COLONIA HUGHES	268	7	v.1
2249	2249		GUAYQUIRARO	GUAYQUIRARO	257	6	v.1
3425	3425		LORETO	LORETO	383	13	v.1
4914	4914		CARTAVIO	CARTAVIO	540	21	v.1
836	836	2900	SAN NICOLAS DE LOS ARROYOS,EST.S.NICOLAS	SAN NICOLAS DE LOS A	104	1	v.1
1920	1920		PASO DEL RIO SECO	PASO DEL RIO SECO	203	5	v.1
3702	3702		POMONA	POMONA	420	15	v.1
2349	2349		SAN GABRIEL	SAN GABRIEL	240	6	v.1
536	536		LARTIGAU	LARTIGAU	107	1	v.1
910	910		TRONCONI, JUAN	TRONCONI, JUAN	131	1	v.1
4435	4435	2508	ARMSTRONG	ARMSTRONG	515	20	v.1
2390	2390		ALGARROBITOS	ALGARROBITOS	262	7	v.1
4416	4416		ADELA	ADELA	504	20	v.1
1983	1983		RIO CUARTO NORTE ,AP.	RIO CUARTO NORTE ,AP	203	5	v.1
3215	3215		EL SAUCE	EL SAUCE	358	12	v.1
3154	3154		ALTO VERDE	ALTO VERDE	360	12	v.1
3615	3615		COMALLO	COMALLO	424	15	v.1
314	314		ESCALADA	ESCALADA	53	1	v.1
798	798		SALADILLO	SALADILLO	35	1	v.1
3180	3180		CAPILLA DEL ROSARIO	CAPILLA DEL ROSARIO	359	12	v.1
2630	2630		COLONIA PASTORIL	COLONIA PASTORIL	282	8	v.1
2226	2226	3400	CORRIENTES	CORRIENTES	247	6	v.1
1444	1444		BALDE DE LA MORA	BALDE DE LA MORA	215	5	v.1
1206	1206		HERMOSO CAMPO	HERMOSO CAMPO	171	3	v.1
5367	5367		PACARA	PACARA	568	23	v.1
3975	3975		VAQUEROS	VAQUEROS	455	16	v.1
3366	3366		BARRA BONITA	BARRA BONITA	374	13	v.1
2803	2803		PAIRIQUE GRANDE	PAIRIQUE GRANDE	296	9	v.1
3721	3721		VIEDMA	VIEDMA	426	15	v.1
79	79		ATALAYA	ATALAYA	36	1	v.1
2793	2793		MINA AJEDREZ	MINA AJEDREZ	294	9	v.1
216	216		COLON	COLON	44	1	v.1
2834	2834		SAN PEDRO ,EST.SAN PEDRO DE JUJUY	SAN PEDRO ,EST.SAN P	300	9	v.1
2049	2049		SAN RAFAEL	SAN RAFAEL	215	5	v.1
2283	2283		KILOMETRO 479 ,AP.	KILOMETRO 479 ,AP.	254	6	v.1
3244	3244		LA ARBOLEDA	LA ARBOLEDA	361	12	v.1
4570	4570	2132	FUNES	FUNES	503	20	v.1
979	979		YRAIZOZ	YRAIZOZ	103	1	v.1
4072	4072		PUNTILLA BLANCA	PUNTILLA BLANCA	472	17	v.1
4019	4019		ENCON	ENCON	462	17	v.1
457	457		IRENE	IRENE	42	1	v.1
3373	3373		CAMPANA	CAMPANA	385	13	v.1
2957	2957		PASO DE LOS ALGARROBOS	PASO DE LOS ALGARROB	325	10	v.1
3854	3854		LA QUESERA	LA QUESERA	451	16	v.1
4633	4633		LA CABRAL	LA CABRAL	509	20	v.1
3648	3648		INGENIERO OTTO KRAUSE	INGENIERO OTTO KRAUS	419	15	v.1
5122	5122		VILLA LA PUNTA	VILLA LA PUNTA	535	21	v.1
2048	2048		SAN PEDRO NORTE	SAN PEDRO NORTE	227	5	v.1
1558	1558		CONLARA	CONLARA	228	5	v.1
3	3		"20 DE JUNIO"	"20 DE JUNIO"	3	1	v.1
1734	1734		LA CRUZ	LA CRUZ	218	5	v.1
5469	5469		EL ARAZA	EL ARAZA		20	v.1
2270	2270		KILOMETRO 387 ,AP.	KILOMETRO 387 ,AP.	236	6	v.1
1050	1050		HUALFIN	HUALFIN	156	2	v.1
111	111		BARTOLOME BAVIO	BARTOLOME BAVIO	36	1	v.1
1898	1898		NUÑEZ DEL ORADO	NUÑEZ DEL ORADO	205	5	v.1
3621	3621		CORONEL FRANCISCO SOSA	CORONEL FRANCISCO SO	421	15	v.1
601	601		MAR DEL TUYU	MAR DEL TUYU	123	1	v.1
2741	2741		CORRAL BLANCO	CORRAL BLANCO	292	9	v.1
2063	2063		SANTA ROSA	SANTA ROSA	215	5	v.1
4230	4230		LAVAISSE	LAVAISSE	488	18	v.1
3867	3867		LAS TORTUGAS	LAS TORTUGAS	432	16	v.1
20	20		AGUSTIN FERRARI ,PDA.	AGUSTIN FERRARI ,PDA	19	1	v.1
1327	1327		DIADEMA ARGENTINA	DIADEMA ARGENTINA	190	4	v.1
2596	2596		TRES BOCAS	TRES BOCAS	264	7	v.1
3277	3277		LUZURIAGA	LUZURIAGA	363	12	v.1
2904	2904		COLONIA SAN JOSE	COLONIA SAN JOSE	319	10	v.1
4247	4247		MERLO	MERLO	485	18	v.1
2637	2637		DOCTOR E.RAMOS MEJIAS ,EST.CHIRIGUANOS	DOCTOR E.RAMOS MEJIA	280	8	v.1
3028	3028		CHEPES VIEJO	CHEPES VIEJO	349	11	v.1
4988	4988		KILOMETRO 659 ,AP.	KILOMETRO 659 ,AP.	528	21	v.1
3776	3776		COCHABAMBA ,AP.	COCHABAMBA ,AP.	435	16	v.1
2157	2157		VILLA SARMIENTO	VILLA SARMIENTO	224	5	v.1
4153	4153		COCHEQUINGAN	COCHEQUINGAN	482	18	v.1
2592	2592		TALITA	TALITA	261	7	v.1
2577	2577	3187	SAN JOSE DE FELICIANO	SAN JOSE DE FELICIAN	271	7	v.1
4737	4737	3025	PROVIDENCIA	PROVIDENCIA	524	20	v.1
683	683		OSTENDE	OSTENDE	121	1	v.1
3731	3731		AGUARAY ,EST.	AGUARAY ,EST.	433	16	v.1
1608	1608		EL FARO	EL FARO	215	5	v.1
2897	2897		CHAMAICO	CHAMAICO	318	10	v.1
3514	3514		BUTA RANQUIL	BUTA RANQUIL	405	14	v.1
3612	3612	8324	CIPOLLETTI	CIPOLLETTI	419	15	v.1
4256	4256		OJO DEL RIO	OJO DEL RIO	485	18	v.1
1461	1461		BUCHARDO ,EST.HIPOLITO BOUCHARD	BUCHARDO ,EST.HIPOLI	223	5	v.1
2181	2181		ARROYO AMBROSIO ,AP.	ARROYO AMBROSIO ,AP.	242	6	v.1
2740	2740		CORAYA	CORAYA	293	9	v.1
2213	2213		COLONIA PANDO	COLONIA PANDO	236	6	v.1
4431	4431		ANTONIO PINI	ANTONIO PINI	512	20	v.1
4612	4612		JOSEFINA	JOSEFINA	511	20	v.1
1	1		"16 DE JULIO"	"16 DE JULIO"	1	1	v.1
3314	3314		RAMA CAIDA	RAMA CAIDA	355	12	v.1
4453	4453		BERABEVU	BERABEVU	513	20	v.1
3564	3564		PIEDRA DEL AGUILA	PIEDRA DEL AGUILA	397	14	v.1
4934	4934		EL CERRO	EL CERRO	532	21	v.1
4102	4102		VILLA INDEPENDENCIA	VILLA INDEPENDENCIA	469	17	v.1
1100	1100		OJO DE AGUA	OJO DE AGUA	147	2	v.1
3075	3075		LOS AGUIRRES	LOS AGUIRRES	353	11	v.1
1865	1865		MALVINAS ARGENTINAS ,EST.KILOMETRO 711	MALVINAS ARGENTINAS 	205	5	v.1
525	525		LA ZANJA	LA ZANJA	6	1	v.1
4404	4404		RIO CHICO	RIO CHICO	500	19	v.1
2607	2607		VILLA NUEVA MONTEVIDEO	VILLA NUEVA MONTEVID	267	7	v.1
3654	3654		KILOMETRO 38	KILOMETRO 38	421	15	v.1
2096	2096		TIO PUJIO	TIO PUJIO	220	5	v.1
1693	1693		KILOMETRO 16	KILOMETRO 16	205	5	v.1
510	510		LA ORIENTAL	LA ORIENTAL	20	1	v.1
611	611		MAYOR BURATOVICH	MAYOR BURATOVICH	47	1	v.1
769	769		RAUCH	RAUCH	96	1	v.1
22	22		AGUSTINA	AGUSTINA	20	1	v.1
3966	3966		TOLAR GRANDE	TOLAR GRANDE	443	16	v.1
30	30		ALDO BONZI	ALDO BONZI	24	1	v.1
556	556		LEVALLE, NICOLAS	LEVALLE, NICOLAS	47	1	v.1
5018	5018		LOS NARANJOS	LOS NARANJOS	528	21	v.1
2108	2108	5168	VALLE HERMOSO	VALLE HERMOSO	207	5	v.1
732	732		PLAZA MONTERO	PLAZA MONTERO	106	1	v.1
994	994		AMANA	AMANA	149	2	v.1
1600	1600		EL BRETE	EL BRETE	222	5	v.1
3392	3392		CORPUS	CORPUS	387	13	v.1
816	816		SAN ELADIO	SAN ELADIO	22	1	v.1
4961	4961		HUAICO HONDO	HUAICO HONDO	536	21	v.1
67	67		ARRIBEÑOS	ARRIBEÑOS	45	1	v.1
641	641	1708	MORON	MORON	92	1	v.1
3271	3271		LOS HUARPES ,AP.	LOS HUARPES ,AP.	365	12	v.1
1757	1757		LA PENCA	LA PENCA	224	5	v.1
2130	2130		VILLA DEL LAGO	VILLA DEL LAGO	207	5	v.1
1680	1680		INGENIERO MALMEN	INGENIERO MALMEN	224	5	v.1
1538	1538	5223	COLONIA CAROYA	COLONIA CAROYA	205	5	v.1
1429	1429		AMBUL	AMBUL	215	5	v.1
4015	4015		ECHAGUE, PEDRO ,EST.	ECHAGUE, PEDRO ,EST.	463	17	v.1
5429	5429		UTURUNCO	UTURUNCO	565	23	v.1
5432	5432		VILLA NUEVA	VILLA NUEVA	564	23	v.1
3199	3199		EL ALPERO ,EMB.	EL ALPERO ,EMB.	359	12	v.1
4579	4579		GOBERNADOR CANDIOTI	GOBERNADOR CANDIOTI	508	20	v.1
2381	2381		ALDEA CUESTA	ALDEA CUESTA	266	7	v.1
2910	2910		DOBLAS	DOBLAS	313	10	v.1
4774	4774		SAN CARLOS ,EMP.	SAN CARLOS ,EMP.	524	20	v.1
2875	2875		ALPACHIRI	ALPACHIRI	308	10	v.1
2994	2994		AICUÑA	AICUÑA	333	11	v.1
4292	4292		SOVEN	SOVEN	488	18	v.1
2477	2477		GONZALEZ, LUCAS	GONZALEZ, LUCAS	262	7	v.1
2069	2069		SARMIENTO	SARMIENTO	204	5	v.1
5439	5439	4107	YERBA BUENA	YERBA BUENA	571	23	v.1
670	670		OLAVARRIA	OLAVARRIA	77	1	v.1
3342	3342		UGARTECHE	UGARTECHE	370	12	v.1
2768	2768		KILOMETRO 1210 ,DV.	KILOMETRO 1210 ,DV.	302	9	v.1
4886	4886		ANIMAN	ANIMAN	532	21	v.1
2549	2549		PARANACITO ,EST.LIB.GRL.SAN MARTIN	PARANACITO ,EST.LIB.	267	7	v.1
4752	4752		RAMS, ESTEBAN	RAMS, ESTEBAN	522	20	v.1
217	217		COLONIA HOGAR RICARDO GUTIERREZ	COLONIA HOGAR RICARD	100	1	v.1
4831	4831	2324	TACURAL	TACURAL	511	20	v.1
3811	3811		ESCOIPE	ESCOIPE	449	16	v.1
3421	3421		LAHARRAGE	LAHARRAGE	388	13	v.1
266	266		DEL VALLE,ARISTOBULO ,EST.	DEL VALLE,ARISTOBULO	48	1	v.1
3743	3743		ANTILLA	ANTILLA	435	16	v.1
4319	4319		ALQUINTA	ALQUINTA	495	19	v.1
3998	3998		BOCA DE LA QUEBRADA	BOCA DE LA QUEBRADA	460	17	v.1
2932	2932		KILOMETRO 755 ,DV.	KILOMETRO 755 ,DV.	328	10	v.1
3246	3246		LA CAUTIVA	LA CAUTIVA	366	12	v.1
53	53		ANGEL ECHEVERRY	ANGEL ECHEVERRY	9	1	v.1
5031	5031		MEDIA LUNA	MEDIA LUNA	556	21	v.1
521	521		LA SOFIA	LA SOFIA	71	1	v.1
2423	2423		COLONIA BELEZ	COLONIA BELEZ	270	7	v.1
5487	5487		SAN AGUSTIN	SAN AGUSTIN		20	v.1
3486	3486		SAN PEDRO	SAN PEDRO	382	13	v.1
5053	5053		POZO DEL TOBA	POZO DEL TOBA	552	21	v.1
4723	4723	2453	PELLEGRINI, CARLOS	PELLEGRINI, CARLOS	523	20	v.1
4236	4236		LOS ARGUELLOS	LOS ARGUELLOS	485	18	v.1
5405	5405		SIAMBON	SIAMBON	571	23	v.1
378	378		GENERAL VIAMONTE ,EST.LOS TOLDOS	GENERAL VIAMONTE ,ES	95	1	v.1
3671	3671		LLAO LLAO	LLAO LLAO	427	15	v.1
108	108		BARRIO EL RETAZO	BARRIO EL RETAZO	68	1	v.1
1033	1033		EL AYBAL	EL AYBAL	153	2	v.1
562	562		LIN CALEL	LIN CALEL	63	1	v.1
5393	5393		SAN JAVIER	SAN JAVIER	571	23	v.1
4997	4997		LA INVERNADA	LA INVERNADA	540	21	v.1
3665	3665		LA ENSENADA	LA ENSENADA	426	15	v.1
1216	1216		KILOMETRO 443 ,EMB.	KILOMETRO 443 ,EMB.	167	3	v.1
3097	3097		OLPAS	OLPAS	338	11	v.1
3077	3077		LOS BALDES	LOS BALDES	348	11	v.1
1805	1805		LAS TAPIAS	LAS TAPIAS	203	5	v.1
1570	1570	5166	COSQUIN	COSQUIN	207	5	v.1
4681	4681		LOS TABANOS ,EMB.	LOS TABANOS ,EMB.	521	20	v.1
2820	2820		RIO BLANCO ,AP.	RIO BLANCO ,AP.	291	9	v.1
2095	2095		TINOCO	TINOCO	205	5	v.1
1123	1123		SAN FDO.DEL VALLE DE CATAMARCA ,EST.	SAN FDO.DEL VALLE DE	157	2	v.1
2473	2473	3270	GENERAL RAMIREZ ,EST.RAMIREZ	GENERAL RAMIREZ ,EST	265	7	v.1
1862	1862		MALAGUENO	MALAGUENO	214	5	v.1
446	446		INGENIERO JUAN ALLAN	INGENIERO JUAN ALLAN	80	1	v.1
2519	2519		LAS MERCEDES	LAS MERCEDES	267	7	v.1
3436	3436		PINDAPOY ,EST.	PINDAPOY ,EST.	378	13	v.1
2799	2799		OLAROZ GRANDE	OLAROZ GRANDE	296	9	v.1
1197	1197		GANCEDO	GANCEDO	171	3	v.1
4360	4360		FUHR, CHARLES	FUHR, CHARLES	499	19	v.1
535	535		LARRE, SANTIAGO	LARRE, SANTIAGO	131	1	v.1
4087	4087		SLA CIENAGA	SLA CIENAGA	460	17	v.1
1035	1035		EL BAVIANO	EL BAVIANO	153	2	v.1
3470	3470		PUERTO ROSARIO	PUERTO ROSARIO	395	13	v.1
1832	1832		LOS GIGANTES	LOS GIGANTES	207	5	v.1
1411	1411		AGUAS DE RAMON	AGUAS DE RAMON	206	5	v.1
1301	1301		ALDEA APELEG	ALDEA APELEG	188	4	v.1
8	8		A.A.FERNANDEZ ,AP.	A.A.FERNANDEZ ,AP.	8	1	v.1
3869	3869		LAS VIBORAS	LAS VIBORAS	432	16	v.1
5385	5385		RIO SECO	RIO SECO	566	23	v.1
3635	3635		GANZU LAUQUEN ,AP.	GANZU LAUQUEN ,AP.	425	15	v.1
2936	2936		LA ESTRELLA	LA ESTRELLA	330	10	v.1
1364	1364		KILOMETRO 95 ,AP.	KILOMETRO 95 ,AP.	191	4	v.1
1884	1884		MONTE LEÑA	MONTE LEÑA	216	5	v.1
3946	3946		SANTA ROSA DE TASTIL	SANTA ROSA DE TASTIL	441	16	v.1
1941	1941		PLAZA COLAZO	PLAZA COLAZO	226	5	v.1
312	312	1925	ENSENADA	ENSENADA	117	1	v.1
2122	2122		VILLA COLONIA ITALIANA	VILLA COLONIA ITALIA	209	5	v.1
4551	4551	3042	ESCALADA, MARCELINO	ESCALADA, MARCELINO	517	20	v.1
463	463		JOFRE, TOMAS	JOFRE, TOMAS	17	1	v.1
1671	1671		GUTEMBERG	GUTEMBERG	212	5	v.1
476	476		KILOMETRO 40 ,AP.	KILOMETRO 40 ,AP.	80	1	v.1
4373	4373		LA MARIA	LA MARIA	501	19	v.1
3292	3292		ÑIRE-CO	ÑIRE-CO	357	12	v.1
3661	3661		KILOMETRO 875	KILOMETRO 875	422	15	v.1
2601	2601		VILLA DEL ROSARIO	VILLA DEL ROSARIO	274	7	v.1
4650	4650		LARGUIA	LARGUIA	510	20	v.1
4364	4364		GOBERNADOR MAYER	GOBERNADOR MAYER	495	19	v.1
2324	2324		PASO DE LA PATRIA	PASO DE LA PATRIA	258	6	v.1
2239	2239		ENSENADA GRANDE	ENSENADA GRANDE	258	6	v.1
2462	2462		FEDERACION	FEDERACION	274	7	v.1
4490	4490		CERRITOS	CERRITOS	521	20	v.1
4525	4525		CORONEL RODRIGUEZ	CORONEL RODRIGUEZ	524	20	v.1
5314	5314		LA COCHA	LA COCHA	572	23	v.1
2521	2521		LAS MULITAS	LAS MULITAS	271	7	v.1
2480	2480		GUARDAMONTE	GUARDAMONTE	263	7	v.1
2586	2586		SAUCE PINTO	SAUCE PINTO	266	7	v.1
1667	1667		GUARDIA VIEJA	GUARDIA VIEJA	230	5	v.1
2321	2321		PALMAR GRANDE	PALMAR GRANDE	253	6	v.1
5115	5115		VILLA ATAMISQUI	VILLA ATAMISQUI	546	21	v.1
4762	4762		RUEDA	RUEDA	505	20	v.1
3191	3191		COQUIMBITO	COQUIMBITO	363	12	v.1
2540	2540		MOREIRA	MOREIRA	275	7	v.1
1007	1007		BALCOSNA	BALCOSNA	150	2	v.1
3326	3326		SAN CARLOS	SAN CARLOS	368	12	v.1
292	292		EL DIA	EL DIA	64	1	v.1
1159	1159	3500	BARRANQUERAS	BARRANQUERAS	162	3	v.1
3713	3713		SIERRA GRANDE	SIERRA GRANDE	423	15	v.1
3893	3893		NAZARENO	NAZARENO	458	16	v.1
4313	4313		ZANJITAS	ZANJITAS	481	18	v.1
4947	4947		FERNANDEZ	FERNANDEZ	553	21	v.1
2488	2488		JUBILEO	JUBILEO	270	7	v.1
3093	3093		NACATE	NACATE	352	11	v.1
2482	2482	3156	HERNANDEZ	HERNANDEZ	262	7	v.1
